0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
-527.70776,41.176914,8.560572,9.098816,-2.6988828,2.5112092,-7.9825225,-7.411616,-11.697922,-0.88253707,-3.537112,-4.1727953,-2.6200318,2.4950416,-3.1134493,-1.833557,-1.0218875,0.21782528,-2.3647661,-2.022959,0.92729354,-3.05989,-2.4618382,-0.05334549,-1.35428,2.3105958,2.7707503,5.3589377,4.8553867,4.031366,3.3238304,1.2066791,2.8583436,3.7599921,4.3271728,4.64637,3.688406,4.7417555,2.66355,2.44178,sad
-529.7126,44.796,4.996902,8.624085,-1.9469526,2.112758,-0.61468464,-3.7464395,-4.7104855,3.1345043,-2.5258255,-0.8250803,-0.44281715,0.71093005,-1.6172739,-0.76612926,-1.8459411,-1.830523,-3.3887963,-1.6204073,-1.4966007,-2.4173114,-1.0306771,-0.60911804,-0.44764534,1.1949006,-0.538523,1.2509083,1.3620616,2.6161542,2.6372144,2.8987718,1.677259,0.97952914,1.5265723,2.620299,2.4842668,2.2598803,2.643502,3.4708931,angry
-573.43414,48.14494,14.190565,9.89579,1.9032896,4.0391073,-0.4018483,-3.3629742,-4.7793183,4.4408417,-2.5168865,1.4253284,-1.7861693,2.6100557,-1.2414678,-1.4944713,-0.97956395,-1.2206917,-2.4478369,0.14985864,-0.98803216,-2.182338,-0.6542271,-1.4286939,-2.3403153,0.92098,-1.9215791,1.116217,1.3277748,1.1038512,0.06412502,0.58659613,0.12054462,-0.037047982,0.8816664,2.587515,1.6808412,0.83747905,-1.1812096,-0.82885987,angry
-524.2174,41.717384,3.545583,4.585116,-3.073668,2.8577387,-3.9658322,-5.0815663,-8.113886,2.3830614,-4.053527,-0.87315786,-1.8248049,-1.1597034,-4.1766715,-3.3318415,-0.73529077,-3.01232,-4.155307,-0.8967458,-2.3539665,-3.3169222,-0.57890046,-1.8676382,-3.3010192,-0.6755644,-2.2855945,2.9659407,4.0788045,6.5055532,4.9084644,2.7618873,-0.14957331,-0.011978709,0.47995684,3.9225721,4.9341173,5.1259255,3.739844,2.261842,angry
-524.4761,45.56888,7.2128553,5.5801983,-2.038871,2.9377632,-6.1172132,-4.2378993,-9.324737,3.0558314,-5.4089675,-0.6700237,-2.6248436,-0.77453476,-4.6546836,-3.598803,-0.5660232,-2.6439798,-4.622999,-1.7060492,-2.977646,-3.8313725,-1.2825452,-2.3619118,-2.7655892,-1.46186,-2.8011723,0.5166015,0.09831246,2.428276,3.2237742,1.734129,1.9453598,0.29589206,0.096914016,2.5127895,1.9797418,3.5160632,4.048135,3.6298318,angry
-435.5689,32.00549,0.5562137,4.3971663,-7.5486097,-1.7400348,-1.2937901,-2.7886152,-9.217412,1.1745015,-2.4899218,-1.5290284,-2.3992312,-0.3406449,-3.382475,-2.9105122,-2.189857,-2.1421278,-2.7371569,-1.4254607,0.85927594,0.71984047,1.542011,0.5464917,-0.95976573,1.4036589,1.1310513,3.3092113,4.544049,4.085118,4.142438,7.6763372,6.9796257,6.0144906,3.117582,2.243811,2.5299373,1.3055247,0.64536196,0.9867105,angry
-362.90863,24.781445,-5.473856,-0.86653006,-12.942108,-3.0475802,-4.5603642,-4.8078284,-12.017148,0.95919126,-4.09755,-1.655991,-1.8205072,-1.5713742,-4.534024,-1.1023289,-2.8680692,0.16378672,-0.5864544,2.6858523,5.969469,8.247613,10.132227,8.505929,5.557483,6.0565486,2.02096,2.4528887,2.7685442,5.699065,3.7367086,2.2429843,1.9698877,3.254783,0.9803887,-0.3597016,2.3465495,3.3108664,0.59423834,-0.22977218,angry
-358.06815,35.524853,-1.3519902,5.5348883,-13.849623,-2.187948,-0.73965603,-4.049748,-10.439023,1.489271,-4.3125086,-0.39898852,-2.228277,-2.9282691,-5.5488725,-2.5177317,-2.9792514,-1.7598445,-0.17569102,2.294279,2.213352,4.4968824,4.538074,3.020389,3.4787354,5.8963823,7.2841344,6.5111327,6.786555,6.409505,6.6190057,5.9510202,3.5137873,1.0714444,1.8336806,1.9846181,3.5395753,3.32246,1.4832038,3.0048683,angry
-342.3264,19.599405,-8.314477,-3.0204854,-15.274783,-0.810153,-4.895562,-4.638601,-13.067565,1.1909643,-5.519889,-3.5608277,-2.9863076,-3.5467465,-8.336244,-4.9595666,0.55247724,5.5720296,5.800675,7.2065406,3.9275537,6.132031,8.603698,10.198132,6.9385524,2.3572502,-0.55177855,2.2475653,3.4062014,1.552484,0.69210607,1.6582605,2.1389713,2.694156,3.0578973,1.6519549,2.464511,3.346341,3.6359417,1.4798723,angry
-637.21387,56.434387,15.529901,14.366761,5.2708335,7.481136,2.3681672,-0.5809942,-2.72241,7.6108565,0.1905941,1.9666924,-1.6707323,3.6445599,0.57919675,-0.7643313,0.7840256,0.58991194,-3.7088532,-1.9039261,1.0711025,-1.8154777,-0.6443052,-2.430627,-1.35535,0.3097022,-2.8653061,0.0029860504,-0.16745086,0.6955572,-1.6543803,-1.8877265,-2.9848726,-0.41563982,-1.318805,-1.6507816,-1.3131937,0.85354173,1.6906637,0.9401393,fearful
-606.90765,54.785698,14.159909,10.499489,2.2040446,5.97489,2.570355,-2.0709581,-5.612763,3.5522966,-0.31789258,0.3426366,-1.9009341,1.8605583,-0.40278274,-1.6365911,0.74116313,-1.0818474,-3.7667463,-0.6635951,-0.42622653,-1.8050827,-1.2498344,-2.0761929,-1.8291397,1.3694571,-2.5401394,-0.19729719,-0.8913078,-0.6702734,-0.6430886,-2.666266,-2.9528725,-2.2834818,-0.65349615,0.7874609,1.9356674,3.0665073,2.5276642,1.3266035,fearful
-600.55084,53.17402,8.889909,12.292284,3.427999,5.6502595,-7.532808,-8.314651,-5.093163,1.6324317,-2.562871,-0.9578273,-2.2900567,3.275709,-0.04081375,-3.3315737,-0.14086899,-1.6651071,-3.8548517,-0.91410655,0.68440104,-2.7763402,-0.70318526,-0.41756356,-1.3808162,0.69988626,-1.8637416,0.12564339,-0.78411394,-1.4272679,-1.9595567,-0.67039216,0.57541263,2.7235098,2.6408858,2.169989,0.98509085,1.4853854,3.1957352,3.6484463,fearful
-597.442,52.851234,8.71081,10.481212,2.536573,4.838289,-4.6840587,-4.9711185,-4.211643,1.7679089,-2.0331933,-1.7087748,-0.114786886,3.936312,0.64857006,-2.2980976,-0.2802865,-0.5900376,-3.1723406,-0.40798897,0.5347018,-2.8975163,-0.5091232,-1.3498724,-1.6927189,-1.118074,-0.85002565,0.66251516,-0.02212618,-0.69459194,-3.5012865,-2.8286877,-3.1225517,-0.40881658,0.6458144,1.6300983,-0.069276646,0.4094653,0.7872374,0.053046957,fearful
-471.7885,37.016277,-6.2774754,6.8034277,-5.404747,-1.210219,-4.567914,-10.21979,-9.449075,1.8339133,-1.5088141,-1.4407924,-4.7549047,-0.6779361,-2.476868,-4.2140884,-2.037835,-1.6759888,-3.7661881,-3.0145488,0.96827894,-2.1276882,-0.017639028,-1.6355518,-1.911295,2.1333916,2.6188977,11.000471,10.796884,10.443698,4.3839536,0.042297617,1.1039747,1.9803505,4.5828876,2.6819775,0.944402,1.9770899,2.0059862,2.4334776,fearful
-444.13843,32.428192,-5.695837,6.3784957,-2.6071968,-0.95191896,-2.7077951,-6.747771,-5.9223924,2.0105786,-4.6841564,-3.524249,-2.2131202,0.26758197,0.06726426,-4.7718906,-1.0693734,-1.7450296,-2.4068127,-3.1018531,0.10536282,2.4909163,5.2935386,9.249244,7.2247624,9.598889,6.703331,7.025796,5.8726892,5.7597637,4.2352505,2.4609764,3.2968962,2.008652,1.6545627,1.3759488,1.2362986,2.1110249,0.80701816,-0.017238215,fearful
-430.15073,28.515081,-10.03102,3.5822961,-7.532061,-2.430754,-7.285259,-12.014553,-9.065675,0.28015897,-3.3597748,-4.5528793,-4.637469,0.68335676,-2.1159208,-6.0438194,-2.343654,-3.7308261,-2.5052252,-2.8044155,5.675148,4.7090564,5.944264,5.595101,3.5287826,8.353471,4.926317,4.8169694,0.6710027,4.3039536,2.943306,2.1207674,1.3113265,0.79381794,3.343359,2.0661886,-1.5316521,-2.1964695,1.3533115,2.5449142,fearful
-417.90347,28.124924,-7.4928927,-2.166822,-5.4207687,0.32607585,-6.8332853,-8.768405,-9.640854,1.5831189,-3.259065,-2.7815228,-3.8402436,0.9891218,-1.8464108,-5.6184707,-2.5870044,-2.729167,-2.2093787,-0.47209746,3.447335,7.695192,9.668734,11.4395275,9.276388,7.6830006,3.0042694,2.8641853,5.4353385,5.879243,3.090192,2.3285966,0.52509564,0.95087373,2.7307527,2.006661,1.1530079,0.8968051,1.2185444,1.1824174,fearful
-619.13696,52.309505,14.760063,15.739355,0.5093551,6.715797,-0.7470467,-3.4625247,-5.5417614,6.591988,-2.61945,-1.2237656,-0.059115376,1.5734304,-1.8329374,-0.9690162,0.014323289,-0.19650267,-3.2376564,-0.90946305,-1.3201568,-1.6988366,0.20900409,-2.2020907,-1.2613064,0.26178235,-1.1374407,0.9928203,1.0161204,1.8108443,0.53005576,-1.28476,-0.28106657,0.01986943,0.01434502,1.2298771,0.62680644,1.5468571,1.0610162,0.7883452,disgust
-595.0189,50.388268,10.445363,16.397516,-0.79992783,5.542152,-0.7613011,-4.655997,-4.228884,3.7395618,-2.7796528,-0.48384902,-1.3659196,1.6633974,-0.9913997,-0.94714457,0.99082935,2.1366937,-3.0619006,-1.6601752,-0.116283044,-2.2193294,1.1087015,-1.5532662,-0.02520817,0.1899731,-0.32017794,1.9845022,1.7108897,2.6997294,-0.48602152,-0.43906254,-0.9910395,-0.4526074,1.0867761,1.5923297,1.818931,3.667063,3.0389278,3.0956278,disgust
-621.9911,55.53474,14.719198,7.8948975,0.6263839,5.7134476,-1.9833448,-0.18109852,-4.8564153,5.279563,-3.4119735,-1.1862619,0.056760665,2.719457,-1.6008711,-1.8877137,-1.1833819,1.0880295,-4.8523474,0.514607,-1.4083463,-2.7203982,-1.0562167,-0.99625957,-1.6450182,-0.47754303,-1.2581927,1.039697,-0.090289146,0.54214615,-0.6913761,-1.8716495,-0.9673086,-2.167996,-0.6955045,-0.27236226,1.2767783,1.5114644,1.4003434,1.2451912,disgust
-588.7504,60.567482,17.221739,7.28189,-3.8797386,3.2784903,-2.1330009,-3.903707,-8.184451,3.6796262,-5.3619905,-2.6124618,-2.8236387,-1.1193696,-4.862802,-4.827748,-4.6739483,-1.8856281,-4.818061,-1.6086652,-3.3419824,-4.5260463,-1.9026681,-1.7193532,-3.5284636,-0.600774,-2.3081362,-0.09779682,-1.1325153,0.22831832,-1.9755647,-3.20893,-2.9280214,-2.2120688,-1.0037827,0.013247515,0.77249736,1.2020954,1.0008548,0.65669954,disgust
-555.45447,47.302658,10.933793,14.694803,-0.22482672,5.472138,-1.3728875,-5.1104765,-4.882495,7.5308523,-2.0850255,0.004057123,0.387884,0.21501426,-2.120356,1.1715952,0.9106516,1.4479634,-3.2487001,-0.47122476,-0.5700023,1.3217844,-1.1762335,-0.9440431,1.0199504,0.9933683,1.2836124,4.033696,1.199924,1.6694835,-0.015301336,0.7300728,1.4965875,2.0340834,3.256126,2.2364054,1.9741521,3.103919,3.049027,4.157388,disgust
-562.4304,52.928562,12.537235,17.229475,1.1706792,5.2722225,0.47940683,-4.7539883,-2.61536,6.6867123,-4.4307384,-0.55220115,-0.088074826,3.2503934,-1.8562951,2.2083864,1.9387629,-0.06113912,-0.015484477,0.15954746,-0.80317414,0.18084702,0.85279787,-2.2777047,-0.14283746,0.07728458,-0.082866326,1.8021313,-0.32408366,2.2188356,-0.78510076,0.38446963,0.20411038,-0.7090022,-0.69718987,-0.55469066,-1.1162049,1.5954957,-0.63823104,-0.5162166,disgust
-580.4669,61.383163,14.482967,6.0247226,-2.7420657,4.9587474,-3.0001698,-7.1148095,-8.918498,4.6405816,-2.955134,-2.5897593,-0.09895049,-1.6175052,-5.1790257,-5.4528413,-1.7432897,-0.51908666,-5.3291645,-1.6347494,-3.4091706,-2.9937565,-0.95079565,-3.4445577,-2.0719476,-0.64812934,-2.6056113,-0.8105108,-1.9984446,-0.38551652,-2.393836,-1.5702497,-1.074154,-1.6290436,-2.0593255,-0.5746628,-1.9163799,0.5236722,1.3540255,0.9766127,disgust
-528.73914,48.930637,9.883725,4.963358,-4.6369557,1.7956474,-3.9975703,-4.9903965,-4.4471455,3.017677,-4.175256,-4.8072023,-1.7359763,-3.2786362,-5.052648,-0.5210725,-2.875433,-2.3163028,-5.757889,-1.7402796,-2.8610697,-3.5187666,-1.5156457,-3.7839408,-4.4524107,-2.5755475,-2.441003,-0.70004946,-1.2224839,-2.1962664,-2.4248884,-1.5838889,0.28702813,2.905587,1.7574694,1.5780282,0.62653005,0.19389135,0.7965303,1.0904926,disgust
-658.68286,43.605106,10.949059,9.092504,4.0002933,4.8935633,-1.1216768,-2.2024481,-2.6524932,5.559606,0.14278111,-0.5826158,1.4592348,1.2060794,-0.8698576,0.4443853,-0.8079918,3.269005,-0.7491627,3.9573307,2.4801548,0.2015342,1.8292475,-0.9984593,1.5149025,1.6551853,3.0996754,4.7376914,4.095202,3.2189934,1.2722965,0.58139604,0.6805179,1.6627989,1.2660638,0.77131814,1.1668977,1.9486362,0.78741807,1.2455422,surprised
-618.15924,42.518417,5.832941,2.4903994,0.6693823,0.23142187,-3.727935,-2.9088016,-5.787075,0.9871239,-2.2660103,-3.7297683,0.12213093,0.9154634,-4.396503,0.22269472,-1.6341342,0.9599415,-0.523774,2.7974663,3.1054144,0.5914449,3.991426,1.4700074,2.8770096,5.232029,5.703798,7.1233225,3.298028,3.349648,2.1602607,0.94565874,0.5227321,0.90553766,0.66292197,1.5138919,1.7158786,1.3723922,0.8507145,0.80509007,surprised
-565.13336,41.705376,7.6035657,7.2979603,0.10931154,3.2601223,0.23124851,-5.485707,-5.9423127,3.3624494,-2.4322805,-1.7515614,-2.2289605,3.2337415,-0.03537318,-0.77780473,0.6805273,-0.30038244,-3.1346934,0.5361266,-0.7969041,-1.8818856,-1.7353195,-0.21146248,-0.6224034,2.3176498,3.6181893,5.3379645,5.3217945,4.0127263,3.0782068,2.8916552,3.7159584,3.4822025,2.909061,2.1560614,1.1503949,2.1517036,2.0229685,0.93011206,surprised
-562.69653,43.82482,-1.0347589,3.9421241,0.81373227,2.3673477,-8.074193,-12.940636,-6.8389006,3.6196182,-3.481017,-1.8099477,-3.5056586,0.33119565,-0.092547506,-2.294093,-1.991597,-0.42085448,-5.984919,0.42923936,5.149731,4.6640925,6.779491,1.7550058,3.6904724,2.0858839,1.2302644,8.010191,4.627036,8.02598,4.4053054,1.6764824,-0.56771433,-0.48760444,0.86459553,1.6699486,0.013698601,-1.3216642,-0.12367848,0.29593274,surprised
-582.24304,36.007786,3.3997123,7.043167,0.002661546,1.0246547,-3.5627956,-4.3909106,-4.665977,2.0041223,-1.1754693,-3.6672058,-1.704161,-0.8057794,-1.7630688,-0.48201323,-2.0747695,0.78849524,-2.0408726,2.364922,3.555357,0.8021658,3.1934745,2.728223,5.970612,7.629644,5.837176,8.086457,4.351311,3.281063,0.008425772,2.1937857,2.193665,1.8930229,0.91661197,0.8716073,1.930919,2.490522,0.24612595,-1.0586778,surprised
-492.99384,31.801142,2.0992272,2.1382558,-3.3198538,-0.39610428,-2.4106793,-5.0590105,-7.023626,3.5166564,-4.585699,-4.1685777,-3.5348787,-2.0232885,-5.66676,-2.4747527,-2.709995,-0.32682666,-1.3434148,2.8316598,2.3588564,4.5155625,6.521608,6.941453,6.7168503,3.025382,1.1178987,1.9763702,2.5412598,2.9174323,1.5471069,1.2162476,-1.6850451,-0.10214193,0.9458906,0.049989406,0.91573954,1.5006061,1.4135772,1.2076607,surprised
-533.7217,33.60908,3.0318527,2.8927858,-0.29289624,-0.5490926,-3.9591649,-6.5336976,-7.2041497,2.7408197,-3.1901467,-3.6680222,-1.0413116,1.3188094,-5.51947,-1.624927,-2.6682549,0.5550601,1.4452549,5.7669005,4.4751863,-0.11745102,0.12932508,0.33145058,3.8158514,5.3866043,4.694782,5.9152436,4.075969,4.2208104,1.6189761,0.16086899,-1.737731,0.15311737,0.70943403,0.5450576,-0.2801927,-0.42367384,1.4696494,0.71172935,surprised
-522.67035,26.620796,5.691978,3.0673854,-1.6390606,-1.9302944,-2.6107357,-6.7064743,-5.8912163,2.0612383,-5.8368154,-3.7572212,-0.7262071,-0.3821484,-5.150352,-2.568036,-3.9217536,-0.47456065,-1.4846302,3.4824464,3.4029377,3.6513736,4.9902854,7.466942,6.580747,5.330693,1.288293,1.8306775,2.6647096,2.1661727,1.5497932,0.41741708,-1.6234202,-0.31392577,-0.32174686,-0.8044937,-0.56966424,0.09158298,0.40206543,-0.28813803,surprised
-670.77527,53.84789,-3.0093284,11.982763,-6.308891,-2.2044706,-8.178142,-13.188854,-6.345784,-6.197377,-5.0852623,-8.250651,-1.779562,-3.3092256,-11.317062,-4.904437,-2.8681386,-5.6320443,-5.352975,-5.7630205,-7.1935415,-3.8155692,-2.286816,-0.24311943,2.797354,1.7152485,2.9504554,1.7884498,2.7238925,3.997269,5.7681327,5.3933077,4.6686234,3.8882244,0.7402388,-2.2910929,-1.1467851,1.2235345,0.3130714,0.6668312,neutral
-677.9969,51.01743,-4.0557613,12.795065,-4.7517557,-1.7125266,-7.802724,-11.362791,-2.424782,-5.5052714,-6.3343496,-6.156199,-1.547786,-1.0903363,-9.136532,-2.96465,-2.2619321,-4.9375896,-2.202728,-2.672045,-4.3888955,-2.0519419,-1.3396326,0.12438851,3.6899714,1.1393454,2.0984619,-0.09182525,1.4593096,3.5279381,6.6407604,7.3044844,7.0376625,6.544326,5.525032,2.0349007,0.70714056,1.2250279,1.1598778,1.256487,neutral
-652.8616,53.066288,-5.0051084,11.689657,-1.3510212,-6.338172,-13.667527,-13.932959,-2.0899603,-6.351798,-4.7993784,-8.47169,-1.7882266,-2.874811,-12.079141,-3.3371263,-3.5191655,-6.530286,-4.2353415,-4.719509,-4.9406075,-3.7859485,-1.3936164,0.4160444,1.8339387,0.942947,4.5350757,6.344294,7.022633,6.9887195,4.5047307,3.0706482,2.2971544,6.2579536,8.841224,4.681551,2.4113665,-0.854477,1.1370481,2.1356792,neutral
-667.08984,49.649166,-0.16375682,8.218323,-2.1151354,-1.8647759,-11.044441,-8.465722,-0.81037194,-7.790953,-4.0609417,-7.4779725,-1.6072662,-4.009759,-10.264599,-1.883869,-6.002913,-5.719138,-3.6876507,-4.9467525,-6.3272185,-4.0979924,-3.4752517,-1.586882,0.058723018,0.60863614,1.9353563,4.067999,2.4723039,4.021128,3.4996314,5.11306,5.195198,6.318072,5.9641337,4.575823,4.8993845,1.9161682,0.1396515,0.39046988,neutral
-647.95856,53.071007,-3.7739136,9.774303,-4.7592535,-1.2777122,-6.886109,-9.243342,-5.3713083,-6.498155,-2.6881769,-8.73245,-1.3257395,-1.2715085,-9.175908,-4.529906,-3.867381,-4.991618,-3.5701506,-3.8381653,-3.0063415,-0.22100514,1.5298746,3.3916876,4.523211,2.728989,3.9201055,4.3394756,4.1571407,5.355663,5.9575543,7.3062425,5.304538,6.0475535,2.5392208,0.48166588,1.5366094,2.3463123,1.2941245,1.1023419,calm
-649.8259,61.70423,-4.2497425,12.675102,-2.8301718,1.4880273,-10.821721,-8.244994,-6.7333016,-4.160076,-2.2057076,-11.02089,-0.57185775,-0.8463923,-8.341756,-4.2059865,-1.2488086,-3.1952825,-4.0399957,-2.593315,-2.112244,-1.4184763,1.0717835,2.9252644,4.290372,1.7005013,5.1654005,4.234993,3.5093153,2.9221241,4.0136695,5.82544,4.924498,7.129399,3.2792754,0.5583456,0.27965254,0.97447,1.1100127,1.0584798,calm
-657.41516,45.329926,-6.4727473,8.921971,-3.7863834,-5.8286033,-12.475453,-12.433836,-7.3903065,-7.654634,-5.793183,-10.654873,-1.7992159,-4.89742,-11.125869,-5.819814,-5.3537636,-7.009564,-6.1906695,-4.55731,-6.867091,-4.1767898,-0.6306151,-1.7179947,0.5794092,-0.3440041,2.62219,6.195199,7.2219353,8.875235,7.021717,4.319947,3.03031,4.526017,2.453053,-1.6803379,-1.8530412,0.9846281,1.2508134,0.6080358,calm
-662.2051,45.78065,-4.0967317,10.802507,-3.4722273,-4.606413,-13.353172,-11.527333,-6.307505,-7.467288,-5.406782,-11.230272,-1.4072375,-3.902918,-10.62618,-4.1948776,-2.46186,-5.0087037,-3.6552227,-2.4937892,-3.793895,-3.7087138,0.6049129,1.0362321,4.1760626,3.1671615,5.1844897,3.839135,0.8227458,2.0901434,3.4594898,8.06011,6.425819,7.414981,3.1063793,-0.5477741,-0.044695407,2.2599032,1.0380418,1.1468256,calm
-661.8098,47.34082,-5.0678496,10.215863,-4.8310757,-2.9168644,-8.189516,-9.715244,-9.267829,-6.790155,-4.4610133,-10.215128,-1.6940092,-3.5331657,-11.065633,-7.049939,-4.0485277,-5.323629,-4.85803,-5.0516157,-7.116523,-4.55072,-2.843902,-0.4091983,1.8128165,3.3818464,3.952841,5.5873647,5.370172,6.085219,5.372993,4.187756,1.6170415,3.8742428,3.7585583,2.103141,1.4457537,0.74474204,-0.22722284,0.056150764,calm
-659.3269,57.717663,1.6565292,15.781493,-1.6578892,-0.21981986,-5.172083,-9.5570755,-4.5944543,-4.6575,-3.592848,-8.2343025,-1.1587518,0.71218204,-7.388958,-5.349495,-2.6313822,-5.6764994,-3.7228985,-2.6437132,-3.9083357,-3.1755707,-1.1659579,0.65080684,3.415897,1.9066463,3.8408334,4.3336225,3.616162,5.7351565,5.804253,4.5709667,2.205039,4.066235,2.3210256,0.758833,0.27527657,2.0017219,1.336733,0.15047169,calm
-662.698,48.630028,-1.4796766,6.309448,-4.3237953,-3.9109569,-12.769218,-9.052324,-8.888785,-6.422407,-2.9213107,-12.421983,-0.6940915,-4.753055,-9.85075,-5.0878615,-3.552906,-5.5705914,-3.3090777,-1.6031075,-2.0819721,0.10735737,2.3134966,4.0906796,6.1106257,2.6968129,3.4664145,4.1604705,4.716535,6.890668,4.7887707,4.6673617,3.0485542,5.0332294,1.6360389,-2.7824898,-2.338194,0.40156245,1.1988081,0.54714686,calm
-662.3965,47.844143,-1.303191,5.720292,-5.963013,-3.6622953,-12.550394,-9.813093,-8.719506,-9.132167,-3.7848182,-11.7335615,-2.3490326,-5.294263,-12.194595,-6.083712,-5.9782577,-7.857113,-5.173373,-3.8075325,-6.437831,-5.5722275,-3.533189,-1.7354394,4.857801,5.7257414,7.1084366,5.3635225,1.0099808,1.3764936,1.5573326,3.118342,2.5945947,3.400692,2.965593,1.1699575,2.4366355,0.87620693,-1.5396975,-0.14214163,calm
-587.7287,46.22881,-21.573315,12.157556,-11.266072,-4.1956587,-12.297341,-11.383159,-1.187092,-5.6983232,-2.321627,-10.388022,-1.7804536,-3.1481545,-10.529143,-3.2166672,-3.7243543,-4.2274404,0.8520563,1.4183567,0.5060231,1.7901059,0.09913709,1.6478882,1.299838,3.291214,6.1392,7.32084,7.1373167,8.486408,9.013308,6.5856357,2.5188696,0.31931967,0.15135181,1.5493454,1.3205031,0.9985268,1.0864582,3.5118089,happy
-582.75165,51.405487,-17.075464,12.243253,-8.2104645,-4.27865,-8.676263,-11.775583,-0.45421708,-3.7890744,0.21443903,-7.7931895,-1.6956189,-1.1842952,-8.653191,-0.9617903,-2.8748763,-2.63982,0.71119696,1.5418655,-0.026428329,1.8731089,1.7867712,3.3674567,3.179182,4.7904625,5.555323,6.1950793,2.875923,3.9924011,5.9259496,5.3960605,4.1450152,5.3904104,4.7667427,2.2246265,0.8108228,-0.2771795,2.137169,4.1733136,happy
-581.78735,38.601128,-15.469555,9.3911085,-12.001331,-7.8361006,-18.520262,-14.787682,-6.923988,-8.655095,-3.9774253,-13.871189,-3.503105,-6.576711,-11.813171,-5.7702293,-6.906124,-8.692431,-4.454924,-2.4294689,-3.3327835,-0.15700169,-0.4835373,1.0173795,-0.2004107,0.17206925,6.199419,8.20917,4.4139204,1.705907,0.90463394,2.9960763,2.3886333,2.783769,-0.15504996,-2.0426214,0.60755885,-0.11100119,-1.465203,-0.68365896,happy
-574.2905,43.062378,-18.748465,11.218867,-11.2351265,-10.154376,-16.74079,-15.549969,-3.168749,-9.34548,-2.3366082,-12.100771,-2.945005,-3.8602123,-11.749075,-3.0380158,-4.0862,-6.598403,-3.9495664,-2.20447,-5.4077463,-3.190106,-1.7483451,1.3801411,3.1769886,4.4023643,5.3708825,4.3445597,0.9832117,1.1443533,1.6169835,4.369484,5.202714,7.1039147,2.6707714,-1.1817901,-2.29647,-0.2758827,0.12007149,0.86607176,happy
-461.75723,29.831696,-23.844032,7.5019317,-11.409097,-6.8052707,-3.7287657,-8.250856,1.728642,-2.148862,0.8269022,-4.1997223,2.2298522,3.7872295,1.0921606,8.911067,8.031918,9.102768,10.383614,4.769478,4.2739077,6.130406,4.705658,8.841938,5.5042586,6.320283,3.7621253,4.861672,2.9770818,3.0339243,3.6637535,3.680988,4.501183,3.6132362,2.118523,3.4818242,0.5040562,0.6801327,0.41466737,0.8638154,happy
-470.0831,30.392115,-21.052502,9.573812,-8.831414,-6.621681,-2.52724,-8.343864,2.2028325,-2.477515,2.0136523,-4.3960385,-1.2572442,1.4024289,-4.0459538,7.880903,7.360799,12.210468,13.620696,8.60006,6.5328174,5.675037,2.4693646,5.853315,3.717145,6.7494545,3.2092013,4.2746696,4.386042,5.093568,4.5023766,3.3983817,4.693048,3.8879056,2.1736906,2.640838,1.654878,1.5203212,0.4508289,0.5539312,happy
-532.307,33.69741,-21.9038,7.2205434,-11.057168,-8.718958,-12.518623,-14.22498,-0.91117066,-8.859466,-4.512866,-8.398453,-4.309425,-2.6020348,-11.865232,-2.958807,-4.4784102,-4.9099436,0.5054787,3.4385974,5.6269507,10.374929,9.9634695,8.792811,6.4309187,3.9815283,4.56904,3.0901067,1.6165535,2.3612108,2.9086776,1.2689886,-0.1848254,0.65343314,1.3662409,-1.2342564,-0.48276255,1.4287117,3.1807168,1.8865002,happy
-461.39185,23.162197,-35.96747,-0.2884344,-16.698696,-15.135919,-10.988025,-16.476938,-1.5816091,-9.142721,-3.3121042,-5.202965,1.4674124,7.2149234,3.98768,11.9227705,3.3728614,1.3882052,3.219322,2.418147,-0.6957435,1.2771223,-0.37821823,3.572326,2.3990064,5.332559,8.296478,9.292049,5.0560284,1.9762226,2.730677,2.2669697,1.1157506,2.4225442,3.0033994,-1.5327063,-1.9881228,4.191389,2.0519183,-1.0195537,happy
-607.16,49.483284,-13.356362,8.131747,-6.7379513,-6.369926,-12.009418,-14.028256,-4.318014,-5.8099403,-2.8233657,-7.9491477,-3.5382361,1.5394912,-10.396122,-2.385952,-4.7452617,-4.0270905,-1.1736206,0.8428285,0.74173,3.5416605,0.85934925,3.0543938,4.087493,7.6137915,9.803183,12.127667,10.128841,6.051867,4.7605653,2.4004078,0.59001523,1.4418627,0.35202095,-1.30708,-1.1250412,-0.8067452,-1.4804869,-1.0803252,sad
-602.76526,57.32393,-11.410798,12.373964,-6.124247,-6.023032,-16.3318,-16.532387,-0.031900067,-7.4423423,-2.3595157,-8.846829,-1.6303122,-1.0003531,-9.320726,-0.14750147,-2.6786005,-1.7735751,0.5220964,2.240081,-0.2533153,1.9732596,3.6501212,6.550758,7.4410186,10.0932455,11.799682,11.889509,7.347708,5.370834,5.5966725,6.1124954,5.8325715,4.3609447,0.45101804,-1.4683363,-0.2650843,0.38099274,-2.3264937,-2.6571062,sad
